component,kind,time,P,Q,T,U,d,fill_level,h,m,m_l,m_v,s
kerosene_tank_500psi,Tank,0.9,3504882.374970091,,293.15980534154886,-4897846.115829227,751.843807013026,0.806350992513391,-500270.87316721777,9.7,9.7,0.0,-1302.3900512321081
kerosene_tank_500psi,Tank,1.0,3497180.916708464,,293.15849240873075,-4897846.115829227,751.8393898988204,0.8063557298874521,-500281.0892679336,9.7,9.7,0.0,-1302.3899579112954
kerosene_tank_500psi,Tank,1.0,3489517.2671529,,293.1571858312959,-4897846.115829227,751.8349942186429,0.8063604443286859,-500291.2553324401,9.7,9.7,0.0,-1302.389865245611
kerosene_tank_500psi,Tank,1.1,3481873.194344156,,293.15588250187284,-4897846.115829227,751.8306095178665,0.8063651470492478,-500301.3955446788,9.7,9.7,0.0,-1302.3897730124143
kerosene_tank_500psi,Tank,1.1,3474248.7237963635,,293.15458242548794,-4897846.115829227,751.8262358130014,0.806369838031018,-500311.50986991945,9.7,9.7,0.0,-1302.389681210543
kerosene_tank_500psi,Tank,1.2,3466643.7963581537,,293.1532855927291,-4897846.115829227,751.8218730719866,0.8063745173079738,-500321.5983857464,9.7,9.7,0.0,-1302.3895898378146
kerosene_tank_500psi,Tank,1.2,3459058.353481017,,293.1519919942828,-4897846.115829227,751.8175212630938,0.8063791849137373,-500331.66116895067,9.7,9.7,0.0,-1302.3894988920626
kerosene_tank_500psi,Tank,1.2,3451492.336817211,,293.1507016208659,-4897846.115829227,751.8131803546992,0.8063838408818216,-500341.69829606276,9.7,9.7,0.0,-1302.3894083711307
kerosene_tank_500psi,Tank,1.3,3443945.68822475,,293.1494144632247,-4897846.115829227,751.808850315284,0.8063884852456293,-500351.70984334825,9.7,9.7,0.0,-1302.3893182728843
kerosene_tank_500psi,Tank,1.4,3436418.3497627983,,293.14813051213713,-4897846.115829227,751.8045311134335,0.8063931180384545,-500361.6958868049,9.7,9.7,0.0,-1302.3892285951842
kerosene_tank_500psi,Tank,1.4,3428910.26369344,,293.14684975841084,-4897846.115829227,751.8002227178389,0.8063977392934799,-500371.6565021734,9.7,9.7,0.0,-1302.389139335917
kerosene_tank_500psi,Tank,1.5,3421421.3724794504,,293.1455721928837,-4897846.115829227,751.7959250972933,0.8064023490437813,-500381.59176493133,9.7,9.7,0.0,-1302.3890504929636
kerosene_tank_500psi,Tank,1.5,3413951.618785209,,293.14429780642297,-4897846.115829227,751.7916382206947,0.8064069473223247,-500391.50175029214,9.7,9.7,0.0,-1302.3889620642485
kerosene_tank_500psi,Tank,1.6,3406500.9454737892,,293.1430265899276,-4897846.115829227,751.7873620570442,0.8064115341619681,-500401.3865332154,9.7,9.7,0.0,-1302.3888740476666
kerosene_tank_500psi,Tank,1.6,3499952.550283848,,293.1589649230454,-4897846.115829227,751.8409795777877,0.8063540249434827,-500277.41264048364,9.7,9.7,0.0,-1302.3899914731267
kerosene_tank_500psi,Tank,1.7,3492276.0886749905,,293.15765619379744,-4897846.115829227,751.8365766393871,0.8063587471493601,-500287.59565816366,9.7,9.7,0.0,-1302.389898581503
kerosene_tank_500psi,Tank,1.7,3484637.249682749,,293.1563537890684,-4897846.115829227,751.8321950306708,0.8063634465337948,-500297.728885363,9.7,9.7,0.0,-1302.3898063408676
kerosene_tank_500psi,Tank,1.8,3477017.889158331,,293.1550546163125,-4897846.115829227,751.8278243469764,0.8063681342554426,-500307.8363897277,9.7,9.7,0.0,-1302.3897145299727
