component,kind,time,P,Q,T,U,d,fill_level,h,m,m_l,m_v,s
pressurized_tank,Node,11.1,6312268.384540489,,259.14053877087423,104048.58916484768,84.3999785892374,0.0,250904.71472758983,0.5907998501246619,0.0,0.5907998501246619,5404.447143301521
pressurized_tank,Node,11.2,6301193.743395751,,259.00542232271965,103879.54677106772,84.30373124122181,0.0,250773.3487609633,0.5901261186885527,0.0,0.5901261186885527,5404.446854035159
pressurized_tank,Node,11.2,6290143.813185098,,258.8704395174909,103710.84033428032,84.20762485806692,0.0,250642.12631846723,0.5894533740064685,0.0,0.5894533740064685,5404.446565028046
pressurized_tank,Node,11.2,6279118.522577266,,258.73559011282197,103542.46901099008,84.1116591617268,0.0,250511.0470992755,0.5887816141320876,0.0,0.5887816141320876,5404.446276279597
pressurized_tank,Node,11.3,6268117.800503992,,258.6008738670265,103374.4319604135,84.01583387490821,0.0,250380.11080350954,0.5881108371243575,0.0,0.5881108371243575,5404.445987789228
pressurized_tank,Node,11.4,6257141.5761587825,,258.46629053909453,103206.72834446789,83.92014872106785,0.0,250249.3171322341,0.587441041047475,0.0,0.587441041047475,5404.445699556351
pressurized_tank,Node,11.4,6246189.778995744,,258.3318398886906,103039.35732776058,83.82460342440969,0.0,250118.6657874543,0.5867722239708678,0.0,0.5867722239708678,5404.445411580387
pressurized_tank,Node,11.5,6235262.338728401,,258.19752167615087,102872.31807757798,83.72919770988231,0.0,249988.1564721113,0.5861043839691762,0.0,0.5861043839691762,5404.445123860757
pressurized_tank,Node,11.5,6224359.185328519,,258.0633356624812,102705.60976387479,83.63393130317627,0.0,249857.78889007863,0.5854375191222339,0.0,0.5854375191222339,5404.4448363968795
pressurized_tank,Node,11.6,6213480.249024907,,257.929281609354,102539.23155926322,83.53880393072134,0.0,249727.5627461582,0.5847716275150494,0.0,0.5847716275150494,5404.44454918818
pressurized_tank,Node,11.6,6202625.460302295,,257.795359279106,102373.1826390023,83.44381531968405,0.0,249597.4777460773,0.5841067072377883,0.0,0.5841067072377883,5404.444262234083
pressurized_tank,Node,11.7,6191794.749900144,,257.6615684347361,102207.46218098722,83.34896519796487,0.0,249467.5335964838,0.5834427563857542,0.0,0.5834427563857542,5404.443975534023
pressurized_tank,Node,11.7,6180988.048811494,,257.52790883990247,102042.0693657387,83.25425329419578,0.0,249337.7300049429,0.5827797730593705,0.0,0.5827797730593705,5404.443689087423
pressurized_tank,Node,11.8,6170205.288281834,,257.39438025892014,101877.00337639247,83.1596793377375,0.0,249208.06667993325,0.5821177553641625,0.0,0.5821177553641625,5404.443402893714
pressurized_tank,Node,11.8,6159446.399807957,,257.26098245675905,101712.26339868875,83.06524305867705,0.0,249078.54333084394,0.5814567014107394,0.0,0.5814567014107394,5404.443116952333
pressurized_tank,Node,11.9,6148711.315136806,,257.127715199041,101547.84862096183,82.97094418782504,0.0,248949.15966796977,0.5807966093147753,0.0,0.5807966093147753,5404.4428312627115
pressurized_tank,Node,11.9,6137999.966264388,,256.994578252038,101383.75823412961,82.8767824567132,0.0,248819.91540250834,0.5801374771969924,0.0,0.5801374771969924,5404.442545824294
pressurized_tank,Node,12.0,6127312.285434595,,256.8615713826689,101219.99143168333,82.78275759759178,0.0,248690.81024655612,0.5794793031831424,0.0,0.5794793031831424,5404.442260636512
pressurized_tank,Node,12.0,6116648.205138146,,256.72869435849793,101056.54740967722,82.688869343427,0.0,248561.84391310494,0.578822085403989,0.0,0.578822085403989,5404.441975698812
pressurized_tank,Node,12.1,6106007.65811144,,256.5959469477319,100893.42536671828,82.59511742789857,0.0,248433.01611603814,0.57816582199529,0.0,0.57816582199529,5404.441691010634
pressurized_tank,Node,12.1,6095390.5773354545,,256.46332891921764,100730.62450395605,82.50150158539707,0.0,248304.32657012736,0.5775105110977795,0.0,0.5775105110977795,5404.441406571421
pressurized_tank,Node,12.2,6084796.896034672,,256.3308400424402,100568.14402507248,82.40802155102156,0.0,248175.77499102865,0.5768561508571509,0.0,0.5768561508571509,5404.44112238062
pressurized_tank,Node,12.2,6074226.5476759635,,256.1984800875201,100405.98313627188,82.31467706057697,0.0,248047.36109527937,0.5762027394240388,0.0,0.5762027394240388,5404.440838437685
pressurized_tank,Node,12.2,6063679.4659675,,256.06624882521095,100244.14104627079,82.22146785057168,0.0,247919.08460029343,0.5755502749540018,0.0,0.5755502749540018,5404.440554742058
pressurized_tank,Node,12.3,6053155.584857699,,255.93414602689757,100082.61696628801,82.12839365821505,0.0,247790.94522435972,0.5748987556075054,0.0,0.5748987556075054,5404.440271293194
pressurized_tank,Node,12.4,6042654.838534127,,255.80217146459321,99921.41011003469,82.03545422141488,0.0,247662.94268663708,0.5742481795499041,0.0,0.5742481795499041,5404.439988090551
pressurized_tank,Node,12.4,6032177.161422425,,255.67032491093732,99760.51969370435,81.94264927877504,0.0,247535.0767071511,0.5735985449514253,0.0,0.5735985449514253,5404.439705133577
pressurized_tank,Node,12.5,6021722.48818528,,255.53860613919386,99599.9449359631,81.84997856959293,0.0,247407.34700679136,0.5729498499871506,0.0,0.5729498499871506,5404.439422421735
pressurized_tank,Node,12.5,6011290.753721317,,255.4070149232481,99439.68505793976,81.7574418338572,0.0,247279.75330730694,0.5723020928370004,0.0,0.5723020928370004,5404.439139954482
