component,kind,time,Isp,MR,P,Q,T,U,cstar,d,fill_level,h,m,m_l,m_v,mdot_fu,mdot_ox,s,thrust
gn2_tank,Node,1.3,,,30149037.69931909,,290.84867142995256,891974.7817359995,,306.21776242871476,0.0,260282.72040170283,5.511919723716865,0.0,5.511919723716865,,,4966.169443724098,
gn2_tank,Node,1.3,,,30120550.207001075,,290.773089654403,891401.0328624323,,306.0952996798576,0.0,260189.65300619695,5.509715394237436,0.0,5.509715394237436,,,4966.169379714498,
gn2_tank,Node,1.3,,,30120550.207001075,,290.773089654403,891401.0328624323,,306.0952996798576,0.0,260189.65300619695,5.509715394237436,0.0,5.509715394237436,,,4966.169379714498,
gn2_tank,Node,1.3,,,30120550.207001075,,290.773089654403,891401.0328624323,,306.0952996798576,0.0,260189.65300619695,5.509715394237436,0.0,5.509715394237436,,,4966.169379714498,
gn2_tank,Node,1.3,,,30120550.207001075,,290.773089654403,891401.0328624323,,306.0952996798576,0.0,260189.65300619695,5.509715394237436,0.0,5.509715394237436,,,4966.169379714498,
gn2_tank,Node,1.4,,,30120550.207001075,,290.773089654403,891401.0328624323,,306.0952996798576,0.0,260189.65300619695,5.509715394237436,0.0,5.509715394237436,,,4966.169379714498,
gn2_tank,Node,1.4,,,30106328.367489096,,290.7353396375236,891114.5152649771,,306.034122595684,0.0,260143.18158859428,5.508614206722311,0.0,5.508614206722311,,,4966.169363740293,
gn2_tank,Node,1.4,,,30063709.558607113,,290.62211086795423,890255.4967472875,,305.85067265595717,0.0,260003.8364352501,5.505312107807229,0.0,5.505312107807229,,,4966.16922000347,
gn2_tank,Node,1.4,,,30021197.242041223,,290.5090416426052,889398.0787996897,,305.6674663960989,0.0,259864.75615606064,5.50201439512978,0.0,5.50201439512978,,,4966.169076588731,
gn2_tank,Node,1.4,,,30007058.155158,,290.4714155351176,889112.8047157263,,305.6064786713508,0.0,259818.49049132536,5.500916616084314,0.0,5.500916616084314,,,4966.169060697862,
gn2_tank,Node,1.5,,,30007058.155158,,290.4714155351176,889112.8047157263,,305.6064786713508,0.0,259818.49049132536,5.500916616084314,0.0,5.500916616084314,,,4966.169060697862,
gn2_tank,Node,1.5,,,30007058.155158,,290.4714155351176,889112.8047157263,,305.6064786713508,0.0,259818.49049132536,5.500916616084314,0.0,5.500916616084314,,,4966.169060697862,
gn2_tank,Node,1.5,,,30007058.155158,,290.4714155351176,889112.8047157263,,305.6064786713508,0.0,259818.49049132536,5.500916616084314,0.0,5.500916616084314,,,4966.169060697862,
gn2_tank,Node,1.5,,,29978807.175844584,,290.3961879933296,888542.6102057953,,305.4845571225263,0.0,259726.01125250792,5.498722028205473,0.0,5.498722028205473,,,4966.168997164885,
gn2_tank,Node,1.5,,,29950603.14790855,,290.32103091213816,887973.1221574878,,305.36274327433534,0.0,259633.6488783907,5.496529378938035,0.0,5.496529378938035,,,4966.168933726529,
gn2_tank,Node,1.6,,,29950603.14790855,,290.32103091213816,887973.1221574878,,305.36274327433534,0.0,259633.6488783907,5.496529378938035,0.0,5.496529378938035,,,4966.168933726529,
gn2_tank,Node,1.6,,,29950603.14790855,,290.32103091213816,887973.1221574878,,305.36274327433534,0.0,259633.6488783907,5.496529378938035,0.0,5.496529378938035,,,4966.168933726529,
gn2_tank,Node,1.6,,,29950603.14790855,,290.32103091213816,887973.1221574878,,305.36274327433534,0.0,259633.6488783907,5.496529378938035,0.0,5.496529378938035,,,4966.168933726529,
gn2_tank,Node,1.6,,,29950603.14790855,,290.32103091213816,887973.1221574878,,305.36274327433534,0.0,259633.6488783907,5.496529378938035,0.0,5.496529378938035,,,4966.168933726529,
gn2_tank,Node,1.6,,,29922445.956963424,,290.24594416661904,887404.3391398072,,305.2410369520835,0.0,259541.40312000227,5.494338665137502,0.0,5.494338665137502,,,4966.1688703825685,
gn2_tank,Node,1.7,,,29880285.728620835,,290.1334035577264,886552.2200187974,,305.05863849619885,0.0,259403.19943381907,5.491055492931579,0.0,5.491055492931579,,,4966.168728032762,
gn2_tank,Node,1.7,,,29866263.62242476,,290.09595310384526,886268.7068452884,,304.99791938442235,0.0,259357.22500152042,5.489962548919602,0.0,5.489962548919602,,,4966.168712259711,
gn2_tank,Node,1.7,,,29852253.132137354,,290.05852012319434,885985.3687189724,,304.93722700533993,0.0,259311.27951160804,5.488870086096118,0.0,5.488870086096118,,,4966.16869649836,
gn2_tank,Node,1.7,,,29838254.24364755,,290.0211046003327,885702.2054631131,,304.8765613373373,0.0,259265.3629333435,5.4877781040720715,0.0,5.4877781040720715,,,4966.168680748694,
gn2_tank,Node,1.7,,,29838254.24364755,,290.0211046003327,885702.2054631131,,304.8765613373373,0.0,259265.3629333435,5.4877781040720715,0.0,5.4877781040720715,,,4966.168680748694,
gn2_tank,Node,1.8,,,29838254.24364755,,290.0211046003327,885702.2054631131,,304.8765613373373,0.0,259265.3629333435,5.4877781040720715,0.0,5.4877781040720715,,,4966.168680748694,
gn2_tank,Node,1.8,,,29810283.26413335,,289.9462979546673,885136.2283393333,,304.75528338031455,0.0,259173.5811627251,5.485595100845662,0.0,5.485595100845662,,,4966.168617780036,
gn2_tank,Node,1.8,,,29782358.555134103,,289.8715610247952,884570.9491515651,,304.63411208199176,0.0,259081.91477379657,5.483414017475852,0.0,5.483414017475852,,,4966.16855490464,
gn2_tank,Node,1.8,,,29782358.555134103,,289.8715610247952,884570.9491515651,,304.63411208199176,0.0,259081.91477379657,5.483414017475852,0.0,5.483414017475852,,,4966.16855490464,
gn2_tank,Node,1.8,,,29782358.555134103,,289.8715610247952,884570.9491515651,,304.63411208199176,0.0,259081.91477379657,5.483414017475852,0.0,5.483414017475852,,,4966.16855490464,
gn2_tank,Node,1.9,,,29782358.555134103,,289.8715610247952,884570.9491515651,,304.63411208199176,0.0,259081.91477379657,5.483414017475852,0.0,5.483414017475852,,,4966.16855490464,
gn2_tank,Node,1.9,,,29782358.555134103,,289.8715610247952,884570.9491515651,,304.63411208199176,0.0,259081.91477379657,5.483414017475852,0.0,5.483414017475852,,,4966.16855490464,
gn2_tank,Node,1.9,,,29754480.004435994,,289.79689368768203,884006.3664928583,,304.5130472701585,0.0,258990.36352189525,5.481234850862853,0.0,5.481234850862853,,,4966.16849212228,
gn2_tank,Node,1.9,,,29712736.638845257,,289.6849812283229,883160.5351939012,,304.3316095244415,0.0,258853.19944072876,5.477968971439947,0.0,5.477968971439947,,,4966.168351033466,
gn2_tank,Node,1.9,,,29698853.036433186,,289.64773950459585,882879.1116225907,,304.27120987365737,0.0,258807.57040333893,5.476881777725832,0.0,5.476881777725832,,,4966.168335399927,
gn2_tank,Node,2.0,,,29684980.882025346,,289.610515070039,882597.8609933548,,304.210836697814,0.0,258761.96994229595,5.475795060560651,0.0,5.475795060560651,,,4966.1683197779175,
gn2_tank,Node,2.0,,,29671120.16177792,,289.5733079094445,882316.7831324174,,304.1504899756035,0.0,258716.39802739146,5.474708819560862,0.0,5.474708819560862,,,4966.168304167427,
gn2_tank,Node,2.0,,,29671120.16177792,,289.5733079094445,882316.7831324174,,304.1504899756035,0.0,258716.39802739146,5.474708819560862,0.0,5.474708819560862,,,4966.168304167427,
gn2_tank,Node,2.0,,,29643425.129307304,,289.49891771930874,881754.9726000741,,304.0298493958827,0.0,258625.30489122283,5.4725372891258885,0.0,5.4725372891258885,,,4966.168241754992,
