component,kind,time,Isp,MR,P,Q,T,U,cstar,d,fill_level,h,m,m_l,m_v,mdot_fu,mdot_ox,s,thrust
kerosene_tank_500psi,Tank,4.0,,,3418902.719870647,,293.14514250464066,-4323028.822831699,,751.7944796742452,0.7117633379563251,-500384.93320273055,8.56159597296127,8.56159597296127,0.0,,,-1302.3890206556653,
kerosene_tank_500psi,Tank,4.0,,,3400270.9158002893,,293.14196357141924,-4316418.679432549,,751.7837862752659,0.710685122227221,-500409.6519776084,8.548504832599686,8.548504832599686,0.0,,,-1302.3888005936624,
kerosene_tank_500psi,Tank,4.0,,,3442591.4216338634,,293.1491834700489,-4310218.583462679,,751.8080732522394,0.7096413698729225,-500353.50645475276,8.536225775747866,8.536225775747866,0.0,,,-1302.3893021246952,
kerosene_tank_500psi,Tank,4.1,,,3483469.5380833605,,293.1561546890108,-4303499.454092962,,751.831525213867,0.708513020116661,-500299.27791204385,8.52291879277108,8.52291879277108,0.0,,,-1302.3897922576996,
kerosene_tank_500psi,Tank,4.2,,,3463648.5382856056,,293.1527748010291,-4296404.007235779,,751.8201547058238,0.707355548556601,-500325.57185557525,8.508866527165546,8.508866527165546,0.0,,,-1302.3895539031196,
kerosene_tank_500psi,Tank,4.2,,,3443557.1545773325,,293.1493481924976,-4289271.444871583,,751.8086273798167,0.7061920785363385,-500352.22528357175,8.494740755694469,8.494740755694469,0.0,,,-1302.3893136394072,
kerosene_tank_500psi,Tank,4.2,,,3423514.913861033,,293.1459293487154,-4282083.964685593,,751.7971265337521,0.7050195061135891,-500378.81432195613,8.480506221543063,8.480506221543063,0.0,,,-1302.3890753103494,
kerosene_tank_500psi,Tank,4.3,,,3405054.8227238636,,293.14277984596885,-4275393.314085426,,751.7865320566029,0.703927850414444,-500403.30511221086,8.467255639698143,8.467255639698143,0.0,,,-1302.388856985829,
kerosene_tank_500psi,Tank,4.4,,,3445675.164012541,,293.14970945061543,-4269105.492651343,,751.8098426577998,0.7028707897710215,-500349.41547329735,8.454802845864242,8.454802845864242,0.0,,,-1302.3893389039808,
kerosene_tank_500psi,Tank,4.4,,,3484919.966154104,,293.1564019931789,-4262320.034195409,,751.8323572001849,0.7017326086548331,-500297.35384851345,8.44136450062717,8.44136450062717,0.0,,,-1302.3898097512504,
kerosene_tank_500psi,Tank,4.5,,,3465344.7849641214,,293.1530640695201,-4255166.284976275,,751.8211278396559,0.7005653054738421,-500323.3216349158,8.427196769386832,8.427196769386832,0.0,,,-1302.3895742496322,
kerosene_tank_500psi,Tank,4.5,,,3445528.975045344,,293.1496845161266,-4247974.3158476725,,751.8097587776584,0.699391804810748,-500349.60941136273,8.412953345053435,8.412953345053435,0.0,,,-1302.3893371596855,
kerosene_tank_500psi,Tank,4.5,,,3425768.792249191,,293.1463138503479,-4240730.708700521,,751.7984199631168,0.6982097386872249,-500375.82417414227,8.398607653566662,8.398607653566662,0.0,,,-1302.3891020448225,
kerosene_tank_500psi,Tank,4.6,,,3407520.796265448,,293.14320059952104,-4233971.341554359,,751.7879473938311,0.6971065619513793,-500400.0334940822,8.38522098118717,8.38522098118717,0.0,,,-1302.3888860844138,
kerosene_tank_500psi,Tank,4.7,,,3446550.6907645,,293.14985878276,-4227606.882580209,,751.8103450146485,0.6960379423736804,-500348.25397775654,8.372616409587884,8.372616409587884,0.0,,,-1302.3893493520459,
kerosene_tank_500psi,Tank,4.7,,,3484268.1090415013,,293.15629084916173,-4220764.0982317235,,751.8319832867169,0.6948913386234873,-500298.2185682247,8.359064532576928,8.359064532576928,0.0,,,-1302.3898018883588,
kerosene_tank_500psi,Tank,4.8,,,3464972.7642683163,,293.1530006275535,-4213561.627952148,,751.8209144130661,0.6937157632166692,-500323.81515265186,8.344800311109028,8.344800311109028,0.0,,,-1302.3895697864139,
kerosene_tank_500psi,Tank,4.8,,,3445463.0901180613,,293.1496732785577,-4206320.341018057,,751.8097209742489,0.6925338771160193,-500349.69681602524,8.330459214716948,8.330459214716948,0.0,,,-1302.3893363735874,
kerosene_tank_500psi,Tank,4.9,,,3427385.2391949324,,293.1465896042122,-4199540.5944153145,,751.7993475774334,0.6914271913435683,-500373.67969233316,8.317032181590271,8.317032181590271,0.0,,,-1302.3891212288604,
kerosene_tank_500psi,Tank,4.9,,,3410467.9995319964,,293.1437034500355,-4193141.2945947396,,751.7896388971919,0.6903825035739825,-500396.12344227935,8.304358609005178,8.304358609005178,0.0,,,-1302.388920888262,
kerosene_tank_500psi,Tank,5.0,,,3447820.3631338035,,293.15007533932925,-4186638.5659679226,,751.81107351726,0.6892922048195795,-500346.56960157026,8.291480199559794,8.291480199559794,0.0,,,-1302.3893645081928,
kerosene_tank_500psi,Tank,5.0,,,3484058.524627552,,293.1562551141156,-4179727.081948087,,751.8318630660664,0.6881352626899161,-500298.4965921779,8.277792265433867,8.277792265433867,0.0,,,-1302.3897993605922,
kerosene_tank_500psi,Tank,5.1,,,3464978.2119692643,,293.15300155656996,-4172458.8116016546,,751.8209175383918,0.686948641677911,-500323.80792580167,8.263397729408624,8.263397729408624,0.0,,,-1302.389569851769,
kerosene_tank_500psi,Tank,5.1,,,3445711.094194015,,293.1497155789848,-4165151.739969043,,751.809863273765,0.6857556970069172,-500349.3678073957,8.248926348895614,8.248926348895614,0.0,,,-1302.3893393326962,
kerosene_tank_500psi,Tank,5.2,,,3427819.4460004573,,293.14666367599114,-4158296.7069836673,,751.7995967494704,0.6846364251795728,-500373.103646729,8.235350213920029,8.235350213920029,0.0,,,-1302.3891263835267,
kerosene_tank_500psi,Tank,5.2,,,3411047.437786135,,293.14380231196606,-4151815.611515463,,751.7899714527749,0.683578106948057,-500395.354704136,8.222514648131547,8.222514648131547,0.0,,,-1302.3889277343374,
kerosene_tank_500psi,Tank,5.2,,,3446961.0150730596,,293.1499287683482,-4145234.3976382087,,751.8105804480507,0.6824758302739097,-500347.70963186235,8.209480801599895,8.209480801599895,0.0,,,-1302.3893542495175,
kerosene_tank_500psi,Tank,5.3,,,3481810.3773190356,,293.15587179107587,-4138260.581592019,,751.8305734844907,0.6813095355427056,-500301.4788748191,8.19566942124039,8.19566942124039,0.0,,,-1302.3897722552763,
kerosene_tank_500psi,Tank,5.4,,,3515244.0311774057,,293.1615716375148,-4130938.9841805175,,751.8497494653259,0.6800867858560398,-500257.12846065924,8.181169272968676,8.181169272968676,0.0,,,-1302.390177100357,
kerosene_tank_500psi,Tank,5.4,,,3496573.2948902687,,293.15838881842643,-4123731.670827474,,751.8390413910819,0.6789098971291477,-500281.89529249567,8.166895459975944,8.166895459975944,0.0,,,-1302.3899505570084,
kerosene_tank_500psi,Tank,5.5,,,3478875.2268208065,,293.15537131808213,-4116911.3381714947,,751.8288897919302,0.6777961846107312,-500305.37251760374,8.153388047697476,8.153388047697476,0.0,,,-1302.389736892396,
kerosene_tank_500psi,Tank,5.5,,,3461083.2602330633,,293.15233732437434,-4109999.2595815067,,751.8186829868647,0.6766673867186553,-500328.9749338377,8.139698936047726,8.139698936047726,0.0,,,-1302.3895231508582,
kerosene_tank_500psi,Tank,5.6,,,3443327.4118342213,,293.14930900603076,-4103039.95620262,,751.8084955561666,0.6755307656064561,-500352.530067228,8.125916297479922,8.125916297479922,0.0,,,-1302.3893108998311,
kerosene_tank_500psi,Tank,5.6,,,3425599.565755965,,293.146284981331,-4096030.278302294,,751.7983228501491,0.6743858066310957,-500376.0486811243,8.112033894067244,8.112033894067244,0.0,,,-1302.3891000369445,
kerosene_tank_500psi,Tank,5.7,,,3407906.657016125,,293.1432664356694,-4088972.3655710453,,751.7881688549642,0.6732328582431909,-500399.52157199936,8.098055963386274,8.098055963386274,0.0,,,-1302.388890639429,
kerosene_tank_500psi,Tank,5.7,,,3441805.5436428296,,293.14904942391627,-4082335.613536188,,751.8076223206378,0.6721227516843422,-500354.54902616946,8.084912125622557,8.084912125622557,0.0,,,-1302.3892927567476,
kerosene_tank_500psi,Tank,5.8,,,3475620.379987747,,293.1548163181779,-4075699.8447465296,,751.8270226687831,0.6710129118602277,-500309.69027574727,8.07177023513897,8.07177023513897,0.0,,,-1302.3896977115153,
kerosene_tank_500psi,Tank,5.8,,,3508208.6388137126,,293.1603723698277,-4068699.1808347483,,751.8457146888172,0.6698436865240567,-500266.4608646184,8.057905683591544,8.057905683591544,0.0,,,-1302.390091598768,
kerosene_tank_500psi,Tank,5.9,,,3489828.1826935345,,293.15723884111156,-4061368.3347853627,,751.835172556992,0.6686461601171854,-500290.8428912235,8.043387218740387,8.043387218740387,0.0,,,-1302.389869001242,
kerosene_tank_500psi,Tank,5.9,,,3471325.0308023146,,293.15408387226347,-4054001.411325875,,751.8245585986466,0.6674427241792906,-500315.38835781894,8.028797303935574,8.028797303935574,0.0,,,-1302.3896460596486,
kerosene_tank_500psi,Tank,6.0,,,3454021.3125780863,,293.15113294386083,-4047045.2124241483,,751.8146313503968,0.66630626748308,-500338.3433275748,8.015020813668011,8.015020813668011,0.0,,,-1302.389438606841,
kerosene_tank_500psi,Tank,6.0,,,3437707.721454448,,293.1483504486539,-4040432.836520789,,751.8052709746426,0.6652258870124454,-500359.98535095906,8.001925251915816,8.001925251915816,0.0,,,-1302.3892439427755,
kerosene_tank_500psi,Tank,6.1,,,3421295.0687788306,,293.1455506453981,-4033730.4416399556,,751.795852613833,0.6641307097523523,-500381.7593288089,7.988651410964796,7.988651410964796,0.0,,,-1302.3890489961977,
kerosene_tank_500psi,Tank,6.1,,,3404901.9936154946,,293.14275376939264,-4026980.535055634,,751.7864443399955,0.6630276735265053,-500403.50787167245,7.975283474872171,7.975283474872171,0.0,,,-1302.3888551831087,
kerosene_tank_500psi,Tank,6.2,,,3436929.576797996,,293.1482177157633,-4020179.8024770073,,751.8048244641789,0.6618917753590612,-500361.0176706728,7.961814879809643,7.961814879809643,0.0,,,-1302.3892346797325,
kerosene_tank_500psi,Tank,6.2,,,3467884.6733902395,,293.1534971997454,-4013026.218286788,,751.8225849463848,0.6606983843776154,-500319.95225990313,7.947647475402864,7.947647475402864,0.0,,,-1302.3896047336589,
kerosene_tank_500psi,Tank,6.2,,,3498636.00824557,,293.1587404774703,-4005978.0079098307,,751.840224475131,0.659522504050663,-500279.1590579523,7.933688759869615,7.933688759869615,0.0,,,-1302.3899755278542,
kerosene_tank_500psi,Tank,6.3,,,3481657.4696911,,293.15584571909704,-3998980.675230023,,751.830485772881,0.6583790292136322,-500301.68171499163,7.919830805701808,7.919830805701808,0.0,,,-1302.3897704123235,
kerosene_tank_500psi,Tank,6.4,,,3464498.450638288,,293.1529197409142,-3991924.69089317,,751.8206423006271,0.6572259599993235,-500324.4443712428,7.905856694133403,7.905856694133403,0.0,,,-1302.3895640966311,
kerosene_tank_500psi,Tank,6.4,,,3447379.292444209,,293.15000011015826,-3984824.4540537586,,751.8108204439732,0.6560655559506173,-500347.15473559406,7.891794942148239,7.891794942148239,0.0,,,-1302.3893592424972,
kerosene_tank_500psi,Tank,6.5,,,3430299.0595910875,,293.14708667024627,-3977680.083855437,,751.8010196743727,0.6548978369567348,-500369.8140451987,7.8776457857058295,7.8776457857058295,0.0,,,-1302.3891558322625,
kerosene_tank_500psi,Tank,6.5,,,3414286.305646114,,293.1443549079162,-3970922.22448855,,751.7918303019063,0.6537931930129787,-500391.0577249786,7.864262099426476,7.864262099426476,0.0,,,-1302.3889660223458,
kerosene_tank_500psi,Tank,6.6,,,3399148.2858589436,,293.1417720128039,-3964484.0226946394,,751.7831419140552,0.6527407178016439,-500411.1413905431,7.851511482946489,7.851511482946489,0.0,,,-1302.3887873713406,
kerosene_tank_500psi,Tank,6.6,,,3430175.0879831314,,293.14706552230484,-3957956.599942323,,751.8009485339566,0.6516505618109414,-500369.9785129484,7.838584167714424,7.838584167714424,0.0,,,-1302.3891543594457,
kerosene_tank_500psi,Tank,6.7,,,3460320.08436236,,293.1522071721599,-3951080.2182969553,,751.8182451418176,0.6505034464018551,-500329.98735965375,7.824965752520754,7.824965752520754,0.0,,,-1302.3895140062366,
kerosene_tank_500psi,Tank,6.7,,,3489451.841553574,,293.15717467648295,-3943896.514716302,,751.8349566910568,0.6493062929138765,-500291.3421219943,7.81073869779416,7.81073869779416,0.0,,,-1302.3898644553506,
kerosene_tank_500psi,Tank,6.8,,,3471808.199118159,,293.1541662638706,-3936405.3175195423,,751.8248357769226,0.6480816984011214,-500314.7473993064,7.795902663527235,7.795902663527235,0.0,,,-1302.3896518666957,
kerosene_tank_500psi,Tank,6.8,,,3455086.1407049713,,293.15131454996623,-3929299.2265340267,,751.8152422856286,0.6469200210320301,-500336.9307180919,7.781829317625915,7.781829317625915,0.0,,,-1302.3894513440296,
kerosene_tank_500psi,Tank,6.9,,,3439251.7777550803,,293.1486138250275,-3922515.806311294,,751.8061569684461,0.6458110026956619,-500357.93694394844,7.768395009033031,7.768395009033031,0.0,,,-1302.3892623292331,
kerosene_tank_500psi,Tank,6.9,,,3423339.7676947024,,293.145899469232,-3915649.167877056,,751.7970260220111,0.6446882953015522,-500379.0466831554,7.754795889902513,7.754795889902513,0.0,,,-1302.3890732335553,
kerosene_tank_500psi,Tank,7.0,,,3407458.350399866,,293.14318994489105,-3908740.6871363,,751.7879115535569,0.6435586573596395,-500400.11634114146,7.7411139036578325,7.7411139036578325,0.0,,,-1302.388885347298,
kerosene_tank_500psi,Tank,7.0,,,3436160.705408496,,293.1480865637584,-3901787.0441760453,,751.80438327231,0.6423996925987346,-500362.03768926597,7.727342475336212,7.727342475336212,0.0,,,-1302.3892255290723,
kerosene_tank_500psi,Tank,7.1,,,3464798.498615987,,293.15297090936065,-3894906.705293885,,751.8208144374472,0.6412528819080833,-500324.04633125657,7.713716222983925,7.713716222983925,0.0,,,-1302.3895676958687,
kerosene_tank_500psi,Tank,7.1,,,3493270.641674035,,293.1578257562522,-3888068.408338305,,751.8371470928724,0.6401131267971457,-500286.27635218063,7.700173233085826,7.700173233085826,0.0,,,-1302.3899106053063,
kerosene_tank_500psi,Tank,7.2,,,3476808.658076619,,293.1550189391869,-3880903.136736135,,751.8277043225364,0.6389414953394352,-500308.11394799844,7.685982682199299,7.685982682199299,0.0,,,-1302.3897120115432,
kerosene_tank_500psi,Tank,7.2,,,3460274.778807091,,293.1521994457104,-3873711.8904003785,,751.8182191492862,0.6377655939565784,-500330.0474618445,7.671740689329944,7.671740689329944,0.0,,,-1302.3895134634356,
kerosene_tank_500psi,Tank,7.2,,,3443780.9329440445,,293.14938636156273,-3866478.8264632937,,751.8087557809617,0.6365827595277022,-500351.9284125368,7.657415878274127,7.657415878274127,0.0,,,-1302.389316308025,
kerosene_tank_500psi,Tank,7.3,,,3428238.6007772726,,293.14673517975507,-3859604.5187632213,,751.7998372830526,0.6354585016667483,-500372.54757043556,7.643801570451102,7.643801570451102,0.0,,,-1302.3891313601064,
kerosene_tank_500psi,Tank,7.4,,,3413483.8401125553,,293.1442179976234,-3853029.472500057,,751.7913697555331,0.6343831086017031,-500392.1223473987,7.63077993864716,7.63077993864716,0.0,,,-1302.388956532792,
kerosene_tank_500psi,Tank,7.4,,,3398647.8726774952,,293.1416866247772,-3846372.6139943185,,751.7828546878039,0.6332942612080418,-500411.8052983457,7.617596280774167,7.617596280774167,0.0,,,-1302.3887814788386,
kerosene_tank_500psi,Tank,7.5,,,3426612.4062481476,,293.14645776514124,-3839672.8249918283,,751.798904080875,0.6321776640825906,-500374.70498125255,7.604327600667187,7.604327600667187,0.0,,,-1302.3891120557637,
kerosene_tank_500psi,Tank,7.5,,,3453667.3000160046,,293.1510725667432,-3832653.692975125,,751.8144282379111,0.6310089787983769,-500338.8129639632,7.590426473732639,7.590426473732639,0.0,,,-1302.389434373083,
kerosene_tank_500psi,Tank,7.6,,,3480535.0706060454,,293.1556543399402,-3825719.7836731635,,751.8298419338652,0.6298544651149163,-500303.17063903256,7.576694127178987,7.576694127178987,0.0,,,-1302.3897568867567,
kerosene_tank_500psi,Tank,7.6,,,3507245.3988530263,,293.1602081680312,-3818824.7564341617,,751.8451622571662,0.6287064781383109,-500267.7386040948,7.563038785088478,7.563038785088478,0.0,,,-1302.3900799053317,
kerosene_tank_500psi,Tank,7.7,,,3491102.321943894,,293.15745607504425,-3811618.542522235,,751.8359033874668,0.6275278218529675,-500289.1526993677,7.5487671494975235,7.5487671494975235,0.0,,,-1302.3898843953175,
kerosene_tank_500psi,Tank,7.7,,,3474909.5420925072,,293.15469510756054,-3804386.7808071384,,751.826614894927,0.6263449550878465,-500310.63324954436,7.534444917443372,7.534444917443372,0.0,,,-1302.3896891593724,
kerosene_tank_500psi,Tank,7.8,,,3458757.8492913684,,293.1519407453927,-3797115.355069992,,751.8173488571905,0.6251555101545316,-500332.0598175888,7.520044132285511,7.520044132285511,0.0,,,-1302.389495293133,
kerosene_tank_500psi,Tank,7.8,,,3443488.019857875,,293.14933640042375,-3790183.5387966945,,751.8085877111616,0.6240215306788518,-500352.3169997654,7.506315930896398,7.506315930896398,0.0,,,-1302.3893128149837,
kerosene_tank_500psi,Tank,7.9,,,3428953.405803174,,293.1468571179795,-3783536.8229223285,,751.8002474749384,0.6229341159179644,-500371.5992672969,7.4931523601233225,7.4931523601233225,0.0,,,-1302.3891398482635,
kerosene_tank_500psi,Tank,7.9,,,3414349.4942226233,,293.14436568860697,-3776813.015942808,,751.7918665666112,0.6218340179939226,-500390.9738934263,7.479836113316269,7.479836113316269,0.0,,,-1302.388966769671,
kerosene_tank_500psi,Tank,8.0,,,3399764.297099878,,293.14187712538376,-3770048.206150459,,751.7834954896034,0.6207271364342543,-500410.32411725796,7.46643866198073,7.46643866198073,0.0,,,-1302.3887946261937,
kerosene_tank_500psi,Tank,8.0,,,3425914.0949502736,,293.14633863807524,-3763239.5597403473,,751.7985033469877,0.6195937442589555,-500375.6314060807,7.452954393872624,7.452954393872624,0.0,,,-1302.3891037689214,
kerosene_tank_500psi,Tank,8.1,,,3451218.9465790163,,293.1506549929054,-3756132.0969624612,,751.8130234958638,0.6184116012481061,-500342.0609794803,7.438878331188115,7.438878331188115,0.0,,,-1302.3894051038408,
kerosene_tank_500psi,Tank,8.1,,,3476358.522385527,,293.1549421838833,-3749110.294910312,,751.8274461036525,0.6172436869348092,-500308.7110817775,7.424971916348801,7.424971916348801,0.0,,,-1302.3897065939464,
kerosene_tank_500psi,Tank,8.2,,,3501251.4452140573,,293.15918635752007,-3742128.7858931078,,751.8417245517085,0.6160825691711016,-500275.6896356228,7.411145300349572,7.411145300349572,0.0,,,-1302.3900072103493,
kerosene_tank_500psi,Tank,8.2,,,3486218.3695409168,,293.1566233737567,-3735185.410903891,,751.8331019753608,0.6149465044105619,-500295.63145670074,7.397394207358363,7.397394207358363,0.0,,,-1302.3898254171986,
kerosene_tank_500psi,Tank,8.2,,,3471090.315278423,,293.1540438475951,-3728194.96188555,,751.8244239494657,0.6138027086859653,-500315.69972549094,7.383549886023161,7.383549886023161,0.0,,,-1302.3896432389538,
kerosene_tank_500psi,Tank,8.3,,,3455989.6229149974,,293.1514686372128,-3721164.493646011,,751.8157606463502,0.6126522857965471,-500335.73215316667,7.369626308125699,7.369626308125699,0.0,,,-1302.3894621542179,
kerosene_tank_500psi,Tank,8.3,,,3440917.140457627,,293.14889788906106,-3714094.5621936726,,751.8071125575852,0.6114953267232064,-500355.72761234536,7.3556245748196964,7.3556245748196964,0.0,,,-1302.3892821691607,
kerosene_tank_500psi,Tank,8.4,,,3425876.0223637647,,293.1463321431341,-3706986.32095792,,751.7984814985404,0.6103320197417589,-500375.6819156581,7.341546970428664,7.341546970428664,0.0,,,-1302.3891033171617,
kerosene_tank_500psi,Tank,8.5,,,3411619.48513597,,293.1438999123781,-3700196.0276627364,,751.7902997651079,0.6092206706664028,-500394.59577212995,7.3280990499743215,7.3280990499743215,0.0,,,-1302.388934494191,
kerosene_tank_500psi,Tank,8.5,,,3436818.246075623,,293.1481987253254,-3693671.229766542,,751.8047605808165,0.6081346943985528,-500361.1653668309,7.315176933171073,7.315176933171073,0.0,,,-1302.3892333546132,
kerosene_tank_500psi,Tank,8.6,,,3461245.044595524,,293.1523649150078,-3686817.5009848876,,751.818775804577,0.606994964752968,-500328.7603115499,7.301603381121899,7.301603381121899,0.0,,,-1302.3895250896562,
kerosene_tank_500psi,Tank,8.6,,,3484918.539536823,,293.15640174993644,-3679707.568026552,,751.832356381861,0.605813447346211,-500297.35574098874,7.287522426337925,7.287522426337925,0.0,,,-1302.389809734039,
kerosene_tank_500psi,Tank,8.7,,,3469424.230460299,,293.15375973745023,-3672336.6007177294,,751.8234681603625,0.6046070662570014,-500317.9099146065,7.272924502841614,7.272924502841614,0.0,,,-1302.3896232221043,
kerosene_tank_500psi,Tank,8.7,,,3454635.0949849444,,293.15123762447126,-3665283.0311579434,,751.8149835029329,0.6034525891452289,-500337.5290786631,7.258955173648359,7.258955173648359,0.0,,,-1302.3894459482785,
kerosene_tank_500psi,Tank,8.8,,,3440503.2782806125,,293.148827296212,-3658494.498694385,,751.8068750835735,0.6023414207645896,-500356.2766566601,7.245510740454817,7.245510740454817,0.0,,,-1302.3892772378408,
kerosene_tank_500psi,Tank,8.8,,,3426318.375285551,,293.1464076055886,-3651635.280194028,,751.7987353481135,0.6012186154512793,-500375.0950615816,7.231926316224249,7.231926316224249,0.0,,,-1302.3891085663072,
kerosene_tank_500psi,Tank,8.8,,,3412158.3778031836,,293.14399185561336,-3644739.152551944,,751.7906090478594,0.6000896981781223,-500393.88082685485,7.218268794826828,7.218268794826828,0.0,,,-1302.3889408632622,
kerosene_tank_500psi,Tank,8.9,,,3435507.0985618513,,293.14797507255497,-3637803.4977394566,,751.8040082192712,0.5989370993462071,-500362.9047937775,7.2045329913552365,7.2045329913552365,0.0,,,-1302.3892177517794,
kerosene_tank_500psi,Tank,9.0,,,3458763.6475310703,,293.15194173424345,-3630923.9747337257,,751.8173521837726,0.597793827012006,-500332.0521256465,7.190908354815529,7.190908354815529,0.0,,,-1302.3894953625725,
kerosene_tank_500psi,Tank,9.0,,,3481886.325345879,,293.15588474081136,-3624075.1139432457,,751.8306170501263,0.5966557061583159,-500301.37812570337,7.177344443639768,7.177344443639768,0.0,,,-1302.3897731706809,
kerosene_tank_500psi,Tank,9.1,,,3467261.6850658227,,293.15339096171317,-3616950.296201253,,751.8222275472154,0.5954893447244308,-500320.778704971,7.163234010101652,7.163234010101652,0.0,,,-1302.3895972544822,
kerosene_tank_500psi,Tank,9.1,,,3452612.088725333,,293.1508925984993,-3609802.5619807728,,751.8138228138858,0.5943191963222983,-500340.2128186564,7.149078191339894,7.149078191339894,0.0,,,-1302.3894217559236,
kerosene_tank_500psi,Tank,9.2,,,3437993.725666616,,293.148399233908,-3602617.905283117,,751.8054350872753,0.5931429293415408,-500359.6059259418,7.134849249000929,7.134849249000929,0.0,,,-1302.3892473478788,
kerosene_tank_500psi,Tank,9.2,,,3424086.759361679,,293.1460269037532,-3595731.110384199,,751.797454699811,0.5920153565159514,-500378.05567199975,7.121210210750296,7.121210210750296,0.0,,,-1302.3890820917059,
kerosene_tank_500psi,Tank,9.2,,,3410770.917318174,,293.14375513297875,-3589092.326547047,,751.7898127502363,0.5909283276827302,-500395.7215625214,7.10806234907856,7.10806234907856,0.0,,,-1302.388924467097,
kerosene_tank_500psi,Tank,9.3,,,3433623.4614778473,,293.1476537611099,-3582385.9048932088,,751.802927339413,0.5898138557370254,-500365.4037170126,7.094780533255071,7.094780533255071,0.0,,,-1302.389195346312,
kerosene_tank_500psi,Tank,9.3,,,3455847.8069442227,,293.15144445084,-3575410.0196545795,,751.8156792815817,0.5886553421664623,-500335.92028697714,7.0809650549377725,7.0809650549377725,0.0,,,-1302.3894604572035,
kerosene_tank_500psi,Tank,9.4,,,3477295.887859924,,293.1551020192739,-3568189.8015157883,,751.8279838193532,0.587456991209195,-500307.46760699037,7.066665684502281,7.066665684502281,0.0,,,-1302.3897178763523,
kerosene_tank_500psi,Tank,9.5,,,3498600.9491311926,,293.1587345005165,-3561042.7266515708,,751.8402043668757,0.5862707868813124,-500279.2055645657,7.0525111715708,7.0525111715708,0.0,,,-1302.3899751033173,
kerosene_tank_500psi,Tank,9.5,,,3484273.505789262,,293.1562917693295,-3553930.332179653,,751.8319863823668,0.5851062362781811,-500298.2114091761,7.038425341851766,7.038425341851766,0.0,,,-1302.3898019534506,
kerosene_tank_500psi,Tank,9.6,,,3470507.7907473105,,293.1539445127225,-3547077.0185080557,,751.8240897717867,0.5839840651791309,-500316.47248826583,7.024852611912446,7.024852611912446,0.0,,,-1302.3896362392702,
kerosene_tank_500psi,Tank,9.6,,,3456704.1086590784,,293.15159049056984,-3540160.4183524516,,751.8161705704355,0.5828514685438667,-500334.7843132425,7.011154545472071,7.011154545472071,0.0,,,-1302.3894707049913,
kerosene_tank_500psi,Tank,9.7,,,3442925.0143538206,,293.14924037021615,-3533208.56691705,,751.8082646647424,0.5817130339341252,-500353.06390012556,6.997386665198034,6.997386665198034,0.0,,,-1302.389306101861,
kerosene_tank_500psi,Tank,9.7,,,3429166.8779662293,,293.14689353393464,-3526219.622558905,,751.8003699758214,0.5805684596173407,-500371.31606254395,6.983545323785752,6.983545323785752,0.0,,,-1302.3891423835312,
kerosene_tank_500psi,Tank,9.8,,,3415432.648699969,,293.14455048614525,-3519194.7674080445,,751.7924881997069,0.5794179387760009,-500389.53688617237,6.9696328623992825,6.9696328623992825,0.0,,,-1302.3889795821708,
kerosene_tank_500psi,Tank,9.8,,,3402331.8674630346,,293.142315234404,-3512445.9700925434,,751.784969195421,0.5783125667749617,-500406.9176832646,6.956267123171831,6.956267123171831,0.0,,,-1302.3888248785304,
kerosene_tank_500psi,Tank,9.9,,,3424264.139316614,,293.1460571641117,-3505930.505171303,,751.7975564928979,0.5772301524200295,-500377.8203475654,6.943363489974419,6.943363489974419,0.0,,,-1302.3890841954312,
kerosene_tank_500psi,Tank,9.9,,,3445546.332443604,,293.1496874766653,-3499122.2099222844,,751.8097687369715,0.5760998497806282,-500349.58638458676,6.929879917327649,6.929879917327649,0.0,,,-1302.3893373667843,
kerosene_tank_500psi,Tank,10.0,,,3466205.8946963046,,293.1532109167052,-3492083.804766997,,751.8216218521485,0.5749319735269571,-500322.1792991921,6.9159406206670955,6.9159406206670955,0.0,,,-1302.3895845823479,
kerosene_tank_500psi,Tank,10.0,,,3486143.6796208746,,293.1566106390342,-3484810.808273319,,751.8330591327848,0.5737258292291066,-500295.73053622514,6.901536724685007,6.901536724685007,0.0,,,-1302.389824515878,
kerosene_tank_500psi,Tank,10.1,,,3472092.05488088,,293.15421466781373,-3477606.0143065094,,751.8249986154701,0.572545798051845,-500314.3708438573,6.8872679012419455,6.8872679012419455,0.0,,,-1302.3896552786337,
kerosene_tank_500psi,Tank,10.1,,,3458570.169422212,,293.15190873783195,-3470647.562961874,,751.8172411809012,0.57140606898855,-500332.308793658,6.873486950095926,6.873486950095926,0.0,,,-1302.3894930455779,
kerosene_tank_500psi,Tank,10.2,,,3445580.1008105217,,293.14969323631533,-3463918.589883603,,751.8097881125527,0.5703038671230356,-500349.5415865952,6.860160472024621,6.860160472024621,0.0,,,-1302.389337769696,
kerosene_tank_500psi,Tank,10.2,,,3432551.6081627603,,293.14747092158285,-3457128.2954635066,,751.802312275397,0.5691915645201531,-500366.82569216075,6.84671254934243,6.84671254934243,0.0,,,-1302.389182602158,
kerosene_tank_500psi,Tank,10.2,,,3419540.900306038,,293.14525138069104,-3450302.8564764634,,751.7948459205295,0.5680734462704807,-500384.08654239896,6.833195024167364,6.833195024167364,0.0,,,-1302.3890282138814,
kerosene_tank_500psi,Tank,10.3,,,3406544.6457636575,,293.1430340462176,-3443440.4729628465,,751.7873871386348,0.5669492173265125,-500401.32855586556,6.819604331747087,6.819604331747087,0.0,,,-1302.3888745633649,
