component,kind,time,CdA,Hdot,Q,dP,mdot,qdot,state
ullage_vent_to_atmosphere,Connection,5.2,5e-06,-177827.64303878014,,3360513.203446673,0.3554221480351741,0,1
ullage_vent_to_atmosphere,Connection,5.2,5e-06,-177270.78604629534,,3339176.1922902428,0.3542891202452025,0,1
ullage_vent_to_atmosphere,Connection,5.3,5e-06,-176719.69855549387,,3318130.2337056296,0.35316802266506125,0,1
ullage_vent_to_atmosphere,Connection,5.4,5e-06,-176174.273295844,,3297369.0251131463,0.3520586304870096,0,1
ullage_vent_to_atmosphere,Connection,5.4,5e-06,-176796.6980780502,,3321066.6527094096,0.35332465422995674,0,1
ullage_vent_to_atmosphere,Connection,5.5,5e-06,-177404.19941472975,,3344281.69686525,0.35456055653044266,0,1
ullage_vent_to_atmosphere,Connection,5.5,5e-06,-177996.24554437934,,3366987.5477668666,0.35576523917601777,0,1
ullage_vent_to_atmosphere,Connection,5.6,5e-06,-178573.22069136513,,3389192.77247539,0.3569394678014514,0,1
ullage_vent_to_atmosphere,Connection,5.6,5e-06,-178027.75322432912,,3368198.1673796563,0.3558293564914518,0,1
ullage_vent_to_atmosphere,Connection,5.7,5e-06,-177487.7337315168,,3347480.491707661,0.35473051702387687,0,1
ullage_vent_to_atmosphere,Connection,5.7,5e-06,-176953.13277925542,,3327036.5593912676,0.3536428833400483,0,1
ullage_vent_to_atmosphere,Connection,5.8,5e-06,-176423.85714716237,,3306860.7938119853,0.352566259774116,0,1
ullage_vent_to_atmosphere,Connection,5.8,5e-06,-177001.88637735997,,3328898.254600916,0.3537420640377151,0,1
ullage_vent_to_atmosphere,Connection,5.9,5e-06,-177566.02985245027,,3350480.151986469,0.35488982375661043,0,1
ullage_vent_to_atmosphere,Connection,5.9,5e-06,-178116.12662672924,,3371594.953988563,0.3560091974167469,0,1
ullage_vent_to_atmosphere,Connection,6.0,5e-06,-178652.51880650694,,3392250.57867567,0.35710086744606695,0,1
ullage_vent_to_atmosphere,Connection,6.0,5e-06,-178123.48878760837,,3371878.0124003864,0.35602417972349093,0,1
ullage_vent_to_atmosphere,Connection,6.1,5e-06,-177599.86978540797,,3351777.053617421,0.3549586780274071,0,1
ullage_vent_to_atmosphere,Connection,6.1,5e-06,-177081.34183282944,,3331933.492129062,0.3539037054958527,0,1
ullage_vent_to_atmosphere,Connection,6.2,5e-06,-176567.82345907562,,3312342.3754309034,0.352859090886575,0,1
ullage_vent_to_atmosphere,Connection,6.2,5e-06,-176059.23230166014,,3292998.774999291,0.3518246613291749,0,1
ullage_vent_to_atmosphere,Connection,6.2,5e-06,-176601.0191785225,,3313606.990826869,0.3529266136496862,0,1
ullage_vent_to_atmosphere,Connection,6.3,5e-06,-177129.94889132658,,3333791.0190235353,0.3540025919771001,0,1
ullage_vent_to_atmosphere,Connection,6.4,5e-06,-177646.04459983288,,3353547.1081764335,0.3550526312984054,0,1
ullage_vent_to_atmosphere,Connection,6.4,5e-06,-178149.61107736404,,3372882.4556256067,0.3560773399560746,0,1
